Parameter Estimation Task

Problem Description:
Subtask: 
Time-Course Task

Problem Description:
    StepNumber: 100
    StepSize: 0.1
    Duration: 10
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Continue on Simultaneous Events: 0

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-006
    Absolute Tolerance: 1e-012
    Max Internal Steps: 10000


List of Fitting Items:
    1e-06 <= (reaction_1).Km <= 1e+06; Start Value = 27.5004
    Affected Experiments:
      all    Affected Validation Experiments:
      all
    1e-06 <= (reaction_1).V <= 1e+06; Start Value = 5.40025e-006
    Affected Experiments:
      all    Affected Validation Experiments:
      all

Method: Hooke & Jeeves
    Iteration Limit: 50
    Tolerance: 1e-005
    Rho: 0.2

[Function Evaluations]	[Best Value]	[Best Parameters]
1445	215.334	(	0.000353005	2.70593e-005	)
1448	214.11	(	0.000353005	2.70918e-005	)
1451	212.893	(	0.000353005	2.71244e-005	)
1454	211.685	(	0.000353005	2.7157e-005	)
1457	210.486	(	0.000353005	2.71897e-005	)
1460	209.294	(	0.000353005	2.72225e-005	)
1463	208.111	(	0.000353005	2.72553e-005	)
1466	206.937	(	0.000353005	2.72882e-005	)
1469	205.771	(	0.000353005	2.73212e-005	)
1472	204.613	(	0.000353005	2.73542e-005	)
1475	203.464	(	0.000353005	2.73873e-005	)
1478	202.323	(	0.000353005	2.74205e-005	)
1481	201.191	(	0.000353005	2.74537e-005	)
1484	200.068	(	0.000353005	2.74871e-005	)
1487	198.953	(	0.000353005	2.75205e-005	)
1490	197.847	(	0.000353005	2.75539e-005	)
1493	196.749	(	0.000353005	2.75874e-005	)
1496	195.661	(	0.000353005	2.7621e-005	)
1499	194.581	(	0.000353005	2.76547e-005	)
1502	193.51	(	0.000353005	2.76884e-005	)
1505	192.448	(	0.000353005	2.77222e-005	)
1508	191.395	(	0.000353005	2.77561e-005	)
1511	190.351	(	0.000353005	2.779e-005	)
1514	189.316	(	0.000353005	2.7824e-005	)
1517	188.289	(	0.000353005	2.78581e-005	)
1520	187.272	(	0.000353005	2.78923e-005	)
1523	186.264	(	0.000353005	2.79265e-005	)
1526	185.265	(	0.000353005	2.79608e-005	)
1529	184.276	(	0.000353005	2.79951e-005	)
1532	183.295	(	0.000353005	2.80295e-005	)
1535	182.324	(	0.000353005	2.8064e-005	)
1538	181.361	(	0.000353005	2.80986e-005	)
1541	180.409	(	0.000353005	2.81332e-005	)
1544	179.465	(	0.000353005	2.81679e-005	)
1547	178.531	(	0.000353005	2.82027e-005	)
1550	177.606	(	0.000353005	2.82375e-005	)
1553	176.691	(	0.000353005	2.82724e-005	)
1556	175.785	(	0.000353005	2.83074e-005	)
1559	174.889	(	0.000353005	2.83425e-005	)
1562	174.002	(	0.000353005	2.83776e-005	)
1565	173.124	(	0.000353005	2.84128e-005	)
1568	172.257	(	0.000353005	2.8448e-005	)
1571	171.399	(	0.000353005	2.84833e-005	)
1574	170.55	(	0.000353005	2.85187e-005	)
1577	169.711	(	0.000353005	2.85542e-005	)
1580	168.882	(	0.000353005	2.85897e-005	)
1583	168.063	(	0.000353005	2.86253e-005	)
1586	167.253	(	0.000353005	2.8661e-005	)
1589	166.453	(	0.000353005	2.86967e-005	)
1592	165.663	(	0.000353005	2.87325e-005	)
1595	164.883	(	0.000353005	2.87684e-005	)
1598	164.113	(	0.000353005	2.88043e-005	)
1601	163.353	(	0.000353005	2.88404e-005	)
1604	162.602	(	0.000353005	2.88764e-005	)
1607	161.862	(	0.000353005	2.89126e-005	)
1610	161.132	(	0.000353005	2.89488e-005	)
1613	160.411	(	0.000353005	2.89851e-005	)
1616	159.701	(	0.000353005	2.90215e-005	)
1619	159.001	(	0.000353005	2.90579e-005	)
1622	158.311	(	0.000353005	2.90944e-005	)
1625	157.631	(	0.000353005	2.9131e-005	)
1628	156.961	(	0.000353005	2.91676e-005	)
1631	156.302	(	0.000353005	2.92043e-005	)
1634	155.652	(	0.000353005	2.92411e-005	)
1637	155.013	(	0.000353005	2.92779e-005	)
1640	154.384	(	0.000353005	2.93148e-005	)
1643	153.766	(	0.000353005	2.93518e-005	)
1646	153.158	(	0.000353005	2.93889e-005	)
1649	152.56	(	0.000353005	2.9426e-005	)
1652	151.973	(	0.000353005	2.94632e-005	)
1655	151.396	(	0.000353005	2.95004e-005	)
1658	150.829	(	0.000353005	2.95377e-005	)
1661	150.273	(	0.000353005	2.95751e-005	)
1664	149.728	(	0.000353005	2.96126e-005	)
1667	149.193	(	0.000353005	2.96501e-005	)
1670	148.669	(	0.000353005	2.96877e-005	)
1673	148.155	(	0.000353005	2.97254e-005	)
1676	147.651	(	0.000353005	2.97632e-005	)
1679	147.159	(	0.000353005	2.9801e-005	)
1682	146.677	(	0.000353005	2.98388e-005	)
1685	146.205	(	0.000353005	2.98768e-005	)
1688	145.745	(	0.000353005	2.99148e-005	)
1691	145.295	(	0.000353005	2.99529e-005	)
1694	144.856	(	0.000353005	2.99911e-005	)
1697	144.427	(	0.000353005	3.00293e-005	)
1700	144.01	(	0.000353005	3.00676e-005	)
1703	143.603	(	0.000353005	3.01059e-005	)
1706	143.207	(	0.000353005	3.01444e-005	)
1709	142.822	(	0.000353005	3.01829e-005	)
1712	142.448	(	0.000353005	3.02214e-005	)
1715	142.085	(	0.000353005	3.02601e-005	)
1718	141.732	(	0.000353005	3.02988e-005	)
1721	141.391	(	0.000353005	3.03376e-005	)
1724	141.06	(	0.000353005	3.03764e-005	)
1727	140.741	(	0.000353005	3.04153e-005	)
1730	140.432	(	0.000353005	3.04543e-005	)
1733	140.135	(	0.000353005	3.04934e-005	)
1736	139.849	(	0.000353005	3.05325e-005	)
1739	139.573	(	0.000353005	3.05717e-005	)
1742	139.309	(	0.000353005	3.0611e-005	)
1745	139.056	(	0.000353005	3.06503e-005	)
1748	138.814	(	0.000353005	3.06897e-005	)
1751	138.584	(	0.000353005	3.07292e-005	)
1754	138.364	(	0.000353005	3.07687e-005	)
1757	138.156	(	0.000353005	3.08083e-005	)
1760	137.958	(	0.000353005	3.0848e-005	)
1763	137.773	(	0.000353005	3.08877e-005	)
1766	137.598	(	0.000353005	3.09275e-005	)
1769	137.435	(	0.000353005	3.09674e-005	)
1772	137.282	(	0.000353005	3.10074e-005	)
1775	137.142	(	0.000353005	3.10474e-005	)
1778	137.012	(	0.000353005	3.10875e-005	)
1781	136.894	(	0.000353005	3.11277e-005	)
1784	136.787	(	0.000353005	3.11679e-005	)
1787	136.692	(	0.000353005	3.12082e-005	)
1790	136.608	(	0.000353005	3.12485e-005	)
1793	136.536	(	0.000353005	3.1289e-005	)
1796	136.475	(	0.000353005	3.13295e-005	)
1799	136.425	(	0.000353005	3.13701e-005	)
1802	136.387	(	0.000353005	3.14107e-005	)
1805	136.36	(	0.000353005	3.14514e-005	)
1808	136.345	(	0.000353005	3.14922e-005	)
1811	136.341	(	0.000353005	3.15331e-005	)

Parameter Estimation Result:

Objective Function Value:	136.341
Standard Deviation:	11.6765
Function Evaluations:	1821
CPU Time [s]:	0.250
Evaluations/Second [1/s]:	7284

	Parameter	Value	Gradient	Standard Deviation
	(reaction_1).Km:	0.000353005	5054.59	0.146168
	(reaction_1).V:	3.15331e-005	160790	0.0130561

File Name:	C:/Users/mkathana/Dropbox/Study/UWaterloo/Brian/Copasi/MMData.txt
Experiment:	Experiment
Mean:	0.3653
Objective Value:	136.341
Root Mean Square:	6.74145
Row	Time	S.ParticleNumber(Data)	S.ParticleNumber(Fit)	S.ParticleNumber(Weighted Error)	Objective Value	Root Mean Square

1.	5	60	63.9776	3.97765	15.8217	3.97765
2.	10	50	40.9313	-9.0687	82.2413	9.0687
3.	15	20	26.187	6.18695	38.2784	6.18695
Objective Value				136.341
Root Mean Square				6.74145
Weight				1

Fisher Information Matrix:
  Matrix(2x2)
	5.42631e+010	-6.07494e+011
	-6.07494e+011	6.80111e+012

FIM Eigenvalues:
  Matrix(2x1)
	6331
	6.85537e+012

FIM Eigenvectors corresponding to Eigenvalues:
  Matrix(2x2)
	-0.996034	-0.0889686
	-0.0889686	0.996034

Fisher Information Matrix (scaled):
  Matrix(2x2)
	6761.87	-6762.22
	-6762.22	6762.57

FIM Eigenvalues (scaled):
  Matrix(2x1)
	0.000397629
	13524.4

FIM Eigenvectors (scaled) corresponding to Eigenvalues:
  Matrix(2x2)
	-0.707125	-0.707088
	-0.707088	0.707125

Correlation Matrix:
  Matrix(2x2)
	1	1
	1	1



